architecture,combination,acceleration,fuel_cons_NEDC,category,engine,motors,fuel_cons_HWFET,fuel_cons_US06,fuel_cons_WLTC,cost,availability,weight
acceleration_e12363_a1_0,i3m50_33_33,4.093858038281357,3.695753341355709,Parallel - 4WD,"2.0 l, 4 cylinders","50kW, 33kW, 33kW",3.920373849157959,5.119049323391836,3.612286792589584,68350.0,0.9989600000000001,1925.0
acceleration_e12363_a1_0,i3m33_96_96,3.3138470707723995,3.7723094283549417,Parallel - 4WD,"2.0 l, 4 cylinders","33kW, 96kW, 96kW",3.977005250078297,5.193883365128917,3.680735530187982,74750.0,0.9989600000000001,2163.0
acceleration_e12363_a1_0,i3m33_96_50,inf,3.738841254262277,Parallel - 4WD,"2.0 l, 4 cylinders","33kW, 96kW, 50kW",3.953086430391101,5.162794780089209,3.652848224326738,71750.0,0.9989600000000001,2073.0
acceleration_e12363_a1_0,i3m33_96_33,inf,3.727167964283215,Parallel - 4WD,"2.0 l, 4 cylinders","33kW, 96kW, 33kW",3.9442659019353967,5.150717177157562,3.6401742323934285,71350.0,0.9989600000000001,2015.0
acceleration_e12363_a1_0,i3m33_50_96,inf,3.7388412542616933,Parallel - 4WD,"2.0 l, 4 cylinders","33kW, 50kW, 96kW",3.953086430391101,5.1627947800892064,3.6528482243281295,71750.0,0.9989600000000001,2073.0
acceleration_e12363_a1_0,i3m33_50_50,3.868779946509408,3.707361281156498,Parallel - 4WD,"2.0 l, 4 cylinders","33kW, 50kW, 50kW",3.9291895225045734,5.1313945948899535,3.622593020401722,68750.0,0.9989600000000001,1983.0
acceleration_e12363_a1_0,i3m33_50_33,4.137998139979194,3.695753341355717,Parallel - 4WD,"2.0 l, 4 cylinders","33kW, 50kW, 33kW",3.920373849157964,5.119049323392033,3.612286792583157,68350.0,0.9989600000000001,1925.0
acceleration_e12363_a1_0,i3m33_33_96,3.6906599025350086,3.727167964284497,Parallel - 4WD,"2.0 l, 4 cylinders","33kW, 33kW, 96kW",3.9442659019353967,5.150717177157564,3.6401742326713697,71350.0,0.9989600000000001,2015.0
acceleration_e12363_a1_0,i3m33_33_50,4.093858038281357,3.695753341352417,Parallel - 4WD,"2.0 l, 4 cylinders","33kW, 33kW, 50kW",3.920373849157959,5.1190493233918355,3.612286792589592,68350.0,0.9989600000000001,1925.0
acceleration_e12363_a1_0,i3m33_33_33,4.407528475200955,3.6840777992469818,Parallel - 4WD,"2.0 l, 4 cylinders","33kW, 33kW, 33kW",3.9115595814967317,5.107908000101176,3.601980564785416,67950.0,0.9989600000000001,1867.0
acceleration_e8917_a1_0,i1m96_96,6.260774353232957,3.4593045470450727,Series - 2WD,"1.5 l, 3 cylinders","96kW, 96kW",3.607636420088733,5.097950129932439,3.0870832184525447,61150.0,0.9990100000000001,1911.0
acceleration_e8917_a1_0,i1m96_50,6.915621811943527,3.4246089112056377,Series - 2WD,"1.5 l, 3 cylinders","96kW, 50kW",3.5803613315053777,5.0616482699145005,3.0572384672822195,58150.0,0.9990100000000001,1821.0
acceleration_e8917_a1_0,i1m96_33,7.417655626539122,3.4118455393208205,Series - 2WD,"1.5 l, 3 cylinders","96kW, 33kW",3.5702856030487613,5.048233992916045,3.0399208133641817,57750.0,0.9990100000000001,1763.0
acceleration_e8917_a1_0,i1m50_96,6.915621811943527,3.4246089409401534,Series - 2WD,"1.5 l, 3 cylinders","50kW, 96kW",3.5803613315053524,5.0616482699145005,3.0546560996916834,58150.0,0.9990100000000001,1821.0
acceleration_e8917_a1_0,i1m50_50,8.971835961362219,3.3900885413966937,Series - 2WD,"1.5 l, 3 cylinders","50kW, 50kW",3.5531012798228714,5.0253523601979175,3.0278856486826218,55150.0,0.9990100000000001,1731.0
acceleration_e8917_a1_0,i1m50_33,10.698024595229018,3.3773437215901656,Series - 2WD,"1.5 l, 3 cylinders","50kW, 33kW",3.5430308960047836,5.011940987845676,3.01093268311214,54750.0,0.9990100000000001,1673.0
acceleration_e8917_a1_0,i1m33_96,7.417655474571534,3.411845539320823,Series - 2WD,"1.5 l, 3 cylinders","33kW, 96kW",3.570285603048756,5.048233992916045,3.0457934891908836,57750.0,0.9990100000000001,1763.0
acceleration_e8917_a1_0,i1m33_50,10.698025440474572,3.3773437215900235,Series - 2WD,"1.5 l, 3 cylinders","33kW, 50kW",3.5430308960043555,5.0119409878456755,3.017275696712292,54750.0,0.9990100000000001,1673.0
acceleration_e8917_a1_0,i1m33_33,13.849668514741733,3.364606105196733,Series - 2WD,"1.5 l, 3 cylinders","33kW, 33kW",3.5330155655594635,inf,3.006273024639163,54350.0,0.9990100000000001,1615.0
acceleration_e8917_a1_0,i2m96_96,6.260774877230707,2.9462547257368983,Series - 2WD,"2.4 l, 5 cylinders","96kW, 96kW",3.071307352309684,4.353728161453986,2.5834118301246183,62650.0,0.9990100000000001,1931.0
acceleration_e8917_a1_0,i2m96_50,6.915621322795836,2.9169991003401132,Series - 2WD,"2.4 l, 5 cylinders","96kW, 50kW",3.047926758254193,4.322636316867861,2.5577796417880916,59650.0,0.9990100000000001,1841.0
acceleration_e8917_a1_0,i2m96_33,7.417655078511863,2.9062335938550183,Series - 2WD,"2.4 l, 5 cylinders","96kW, 33kW",3.0392891679878056,4.311149738844131,2.548399864465254,59250.0,0.9990100000000001,1783.0
acceleration_e8917_a1_0,i2m50_96,6.915621882271652,2.9169991003401115,Series - 2WD,"2.4 l, 5 cylinders","50kW, 96kW",3.0479267582541967,4.322636316867859,2.5577796417880854,59650.0,0.9990100000000001,1841.0
acceleration_e8917_a1_0,i2m50_50,8.971833289770949,2.8878778365629434,Series - 2WD,"2.4 l, 5 cylinders","50kW, 50kW",3.0245589591278144,4.291559846230455,2.5323997899881983,56650.0,0.9990100000000001,1751.0
acceleration_e8917_a1_0,i2m50_33,10.698023305045854,2.8771227049302563,Series - 2WD,"2.4 l, 5 cylinders","50kW, 33kW",3.015926772947832,4.280078895357398,2.5216180300887583,56250.0,0.9990100000000001,1693.0
acceleration_e8917_a1_0,i2m33_96,7.417656105331138,2.9062335938550015,Series - 2WD,"2.4 l, 5 cylinders","33kW, 96kW",3.0392891679878065,4.311149750010927,2.5483998644652472,59250.0,0.9990100000000001,1783.0
acceleration_e8917_a1_0,i2m33_50,10.698023059471714,2.8771227049302386,Series - 2WD,"2.4 l, 5 cylinders","33kW, 50kW",3.0159267729478434,4.28007890652425,2.5230208130329763,56250.0,0.9990100000000001,1693.0
acceleration_e8917_a1_0,i2m33_33,13.849672892452974,2.866371796194531,Series - 2WD,"2.4 l, 5 cylinders","33kW, 33kW",3.007341419555182,inf,2.51354694399759,55850.0,0.9990100000000001,1635.0
acceleration_e8917_a1_0,i3m96_96,6.260774542985691,3.4581274306671537,Series - 2WD,"2.0 l, 4 cylinders","96kW, 96kW",3.608068597687636,5.099821874034976,3.054364493619424,64150.0,0.9990100000000001,2031.0
acceleration_e8917_a1_0,i3m96_50,6.915621759247732,3.4235561698618646,Series - 2WD,"2.0 l, 4 cylinders","96kW, 50kW",3.5807970523547485,5.063516385539998,3.0261566592576976,61150.0,0.9990100000000001,1941.0
acceleration_e8917_a1_0,i3m96_33,7.4176555343729556,3.4108361968568235,Series - 2WD,"2.0 l, 4 cylinders","96kW, 33kW",3.5707213271913116,5.050101206005529,3.0162388028490867,60750.0,0.9990100000000001,1883.0
acceleration_e8917_a1_0,i3m50_96,6.9156215713732125,3.423556169861864,Series - 2WD,"2.0 l, 4 cylinders","50kW, 96kW",3.5807970523547943,5.0635163855399945,3.0252987813727006,61150.0,0.9990100000000001,1941.0
acceleration_e8917_a1_0,i3m50_50,8.971835173223173,3.3891501996883235,Series - 2WD,"2.0 l, 4 cylinders","50kW, 50kW",3.553531370866857,5.02721496579355,2.9942150372535177,58150.0,0.9990100000000001,1851.0
acceleration_e8917_a1_0,i3m50_33,10.698024474291236,3.376445195118424,Series - 2WD,"2.0 l, 4 cylinders","50kW, 33kW",3.5434582424098475,5.013800122196357,2.9854763843514203,57750.0,0.9990100000000001,1793.0
acceleration_e8917_a1_0,i3m33_96,7.417655259021918,3.4108361968568333,Series - 2WD,"2.0 l, 4 cylinders","33kW, 96kW",3.570721327191308,5.050100161813674,3.015977593124015,60750.0,0.9990100000000001,1883.0
acceleration_e8917_a1_0,i3m33_50,10.698024298002752,3.3764451951184244,Series - 2WD,"2.0 l, 4 cylinders","33kW, 50kW",3.5434582424098666,5.013800122196352,2.982259368072578,57750.0,0.9990100000000001,1793.0
acceleration_e8917_a1_0,i3m33_33,13.849674751057911,3.3637461091312586,Series - 2WD,"2.0 l, 4 cylinders","33kW, 33kW",3.5334384803472614,inf,2.972531699905677,57350.0,0.9990100000000001,1735.0
acceleration_e17098_a1_0,i1m96_96,4.175499464484502,3.459304547045079,Series - 4WD,"1.5 l, 3 cylinders","96kW, 96kW",3.6076364200887374,5.097950129932439,3.087083218452543,61700.0,0.9989600000000001,1940.0
acceleration_e17098_a1_0,i1m96_50,5.354147758657762,3.424608940940153,Series - 4WD,"1.5 l, 3 cylinders","96kW, 50kW",3.5803613315053804,5.0616482699145005,3.0546560996916874,58700.0,0.9989600000000001,1850.0
acceleration_e17098_a1_0,i1m96_33,6.12945765948403,3.4118455393208005,Series - 4WD,"1.5 l, 3 cylinders","96kW, 33kW",3.570285603048755,5.048233992916045,3.0457935113722523,58300.0,0.9989600000000001,1792.0
acceleration_e17098_a1_0,i1m50_96,5.354147803807057,3.424608940940153,Series - 4WD,"1.5 l, 3 cylinders","50kW, 96kW",3.580361331505379,5.0616482699145005,3.05723846728222,58700.0,0.9989600000000001,1850.0
acceleration_e17098_a1_0,i1m50_50,7.793574471849669,3.3900885413967057,Series - 4WD,"1.5 l, 3 cylinders","50kW, 50kW",3.55310127982287,5.0253523601979175,3.0276647462797457,55700.0,0.9989600000000001,1760.0
acceleration_e17098_a1_0,i1m50_33,9.704945108691687,3.3773437215900213,Series - 4WD,"1.5 l, 3 cylinders","50kW, 33kW",3.5430308850611985,5.011940987845676,3.0172756967122965,55300.0,0.9989600000000001,1702.0
acceleration_e17098_a1_0,i1m33_96,6.129456734271117,3.4118455393208045,Series - 4WD,"1.5 l, 3 cylinders","33kW, 96kW",3.570285603048755,5.048233992916044,3.044528537385128,58300.0,0.9989600000000001,1792.0
acceleration_e17098_a1_0,i1m33_50,9.704944902957664,3.3773436918557764,Series - 4WD,"1.5 l, 3 cylinders","33kW, 50kW",3.5430308960047836,5.011940987845676,3.0109326830963496,55300.0,0.9989600000000001,1702.0
acceleration_e17098_a1_0,i1m33_33,12.99405112704217,3.3646061349492697,Series - 4WD,"1.5 l, 3 cylinders","33kW, 33kW",3.5330155764813185,inf,3.00465000366196,54900.0,0.9989600000000001,1644.0
acceleration_e17098_a1_0,i2m96_96,4.175498849228707,2.9462547257368983,Series - 4WD,"2.4 l, 5 cylinders","96kW, 96kW",3.0713073523096903,4.353728161453983,2.5834118301246205,63200.0,0.9989600000000001,1960.0
acceleration_e17098_a1_0,i2m96_50,5.3541481364748815,2.9169991003401066,Series - 4WD,"2.4 l, 5 cylinders","96kW, 50kW",3.0479267582542096,4.3226363168678565,2.5577796417880805,60200.0,0.9989600000000001,1870.0
acceleration_e17098_a1_0,i2m96_33,6.1294564509079965,2.906233593854993,Series - 4WD,"2.4 l, 5 cylinders","96kW, 33kW",3.0392891679878233,4.311149738844135,2.5483998644652432,59800.0,0.9989600000000001,1812.0
acceleration_e17098_a1_0,i2m50_96,5.354148136507557,2.9169991003401132,Series - 4WD,"2.4 l, 5 cylinders","50kW, 96kW",3.0479267582542096,4.3226363168678565,2.5577796417880867,60200.0,0.9989600000000001,1870.0
acceleration_e17098_a1_0,i2m50_50,7.793573281130079,2.8878778365615707,Series - 4WD,"2.4 l, 5 cylinders","50kW, 50kW",3.024558959127821,4.291559846230456,2.5323997899881983,57200.0,0.9989600000000001,1780.0
acceleration_e17098_a1_0,i2m50_33,9.7049447499211,2.8771227049303136,Series - 4WD,"2.4 l, 5 cylinders","50kW, 33kW",3.0159267729478456,4.280078906524249,2.5230208130329768,56800.0,0.9989600000000001,1722.0
acceleration_e17098_a1_0,i2m33_96,6.129456869562992,2.9062335938551005,Series - 4WD,"2.4 l, 5 cylinders","33kW, 96kW",3.0392891679878216,4.31114973884413,2.548399864465245,59800.0,0.9989600000000001,1812.0
acceleration_e17098_a1_0,i2m33_50,9.70494195057993,2.877122704930257,Series - 4WD,"2.4 l, 5 cylinders","33kW, 50kW",3.0159267729478456,4.280078895357399,2.5216180300887596,56800.0,0.9989600000000001,1722.0
acceleration_e17098_a1_0,i2m33_33,12.994045013096876,2.86637179619452,Series - 4WD,"2.4 l, 5 cylinders","33kW, 33kW",3.007341419555198,inf,2.5135469439975915,56400.0,0.9989600000000001,1664.0
acceleration_e17098_a1_0,i3m96_96,4.175499365299428,3.4581274306671523,Series - 4WD,"2.0 l, 4 cylinders","96kW, 96kW",3.608068597687652,5.099821874034974,3.0579646952206145,64700.0,0.9989600000000001,2060.0
acceleration_e17098_a1_0,i3m96_50,5.354147611111392,3.423556169861864,Series - 4WD,"2.0 l, 4 cylinders","96kW, 50kW",3.5807970523547774,5.063516385539988,3.0260801973060985,61700.0,0.9989600000000001,1970.0
acceleration_e17098_a1_0,i3m96_33,6.129456835591779,3.4108361968568457,Series - 4WD,"2.0 l, 4 cylinders","96kW, 33kW",3.5707213271913294,5.05010016181367,3.016238802849094,61300.0,0.9989600000000001,1912.0
acceleration_e17098_a1_0,i3m50_96,5.3541476111114035,3.4235561698618637,Series - 4WD,"2.0 l, 4 cylinders","50kW, 96kW",3.5807970523547685,5.063516385539997,3.0260801973044242,61700.0,0.9989600000000001,1970.0
acceleration_e17098_a1_0,i3m50_50,7.793574101969497,3.3891501996883227,Series - 4WD,"2.0 l, 4 cylinders","50kW, 50kW",3.5535313708668768,5.0272149657935445,2.9942150372535137,58700.0,0.9989600000000001,1880.0
acceleration_e17098_a1_0,i3m50_33,9.704945950587165,3.3764451951184262,Series - 4WD,"2.0 l, 4 cylinders","50kW, 33kW",3.5434582424098684,5.013800122196346,2.978218551680796,58300.0,0.9989600000000001,1822.0
acceleration_e17098_a1_0,i3m33_96,6.129457507920388,3.410836196857049,Series - 4WD,"2.0 l, 4 cylinders","33kW, 96kW",3.5707213271913285,5.050101206005529,3.0136656802954507,61300.0,0.9989600000000001,1912.0
acceleration_e17098_a1_0,i3m33_50,9.704944579801412,3.3764451951184236,Series - 4WD,"2.0 l, 4 cylinders","33kW, 50kW",3.5434582424098666,5.013800122196357,2.9852308078524463,58300.0,0.9989600000000001,1822.0
acceleration_e17098_a1_0,i3m33_33,12.994043747251144,3.3637461091312644,Series - 4WD,"2.0 l, 4 cylinders","33kW, 33kW",3.533438481191637,inf,2.9741018956135354,57900.0,0.9989600000000001,1764.0
acceleration_e16604_a1_0,i1m96_96_96,3.37370603199538,3.5320504245238893,Series - 4WD,"1.5 l, 3 cylinders","96kW, 96kW, 96kW",3.6647474838510607,5.173729668268292,3.1475572317566223,66100.0,0.998921,2250.0
acceleration_e16604_a1_0,i1m96_96_50,3.680382541906526,3.4971654092894644,Series - 4WD,"1.5 l, 3 cylinders","96kW, 96kW, 50kW",3.6372951430292906,5.137415238516537,3.1080404739025767,63100.0,0.998921,2160.0
acceleration_e16604_a1_0,i1m96_96_33,3.918449604521976,3.484285976725773,Series - 4WD,"1.5 l, 3 cylinders","96kW, 96kW, 33kW",3.627209761605344,5.123996276422222,3.1080204655576216,62700.0,0.998921,2102.0
acceleration_e16604_a1_0,i1m96_50_96,3.680382541906526,3.4971654092894644,Series - 4WD,"1.5 l, 3 cylinders","96kW, 50kW, 96kW",3.637295143029289,5.137415238516534,3.118366781810052,63100.0,0.998921,2160.0
acceleration_e16604_a1_0,i1m96_50_50,4.109609097568376,3.4623311325951165,Series - 4WD,"1.5 l, 3 cylinders","96kW, 50kW, 50kW",3.610008732832749,5.101106826364648,3.089620884381368,60100.0,0.998921,2070.0
acceleration_e16604_a1_0,i1m96_50_33,4.433904196418942,3.4494704233909066,Series - 4WD,"1.5 l, 3 cylinders","96kW, 50kW, 33kW",3.59992715996582,5.0876901035092015,3.07883559442938,59700.0,0.998921,2012.0
acceleration_e16604_a1_0,i1m96_33_96,3.918449604521976,3.484285976725772,Series - 4WD,"1.5 l, 3 cylinders","96kW, 33kW, 96kW",3.6272097616053447,5.123996262566523,3.1080204655456187,62700.0,0.998921,2102.0
acceleration_e16604_a1_0,i1m96_33_50,4.433904184085578,3.44947042339091,Series - 4WD,"1.5 l, 3 cylinders","96kW, 33kW, 50kW",3.5999271731721194,5.087690103514485,3.0788356218044224,59700.0,0.998921,2012.0
acceleration_e16604_a1_0,i1m96_33_33,4.831254717148407,3.4366276739721124,Series - 4WD,"1.5 l, 3 cylinders","96kW, 33kW, 33kW",3.5898464070505933,5.0742742413454245,3.0673886642447514,59300.0,0.998921,1954.0
acceleration_e16604_a1_0,i1m50_96_96,4.0116637241603685,3.4971654092894653,Series - 4WD,"1.5 l, 3 cylinders","50kW, 96kW, 96kW",3.637295143029288,5.137415238516534,3.118586911629873,63100.0,0.998921,2160.0
acceleration_e16604_a1_0,i1m50_96_50,4.4931546672848865,3.4623311325951143,Series - 4WD,"1.5 l, 3 cylinders","50kW, 96kW, 50kW",3.61000874603334,5.101106826364648,3.089620884381372,60100.0,0.998921,2070.0
acceleration_e16604_a1_0,i1m50_96_33,4.892081175409081,3.4494704233909066,Series - 4WD,"1.5 l, 3 cylinders","50kW, 96kW, 33kW",3.5999271599658207,5.0876901035092015,3.0788355944293824,59700.0,0.998921,2012.0
acceleration_e16604_a1_0,i1m50_50_96,4.4931546672848865,3.4623311325951134,Series - 4WD,"1.5 l, 3 cylinders","50kW, 50kW, 96kW",3.6100087460333414,5.101106826364647,3.0871377578373456,60100.0,0.998921,2070.0
acceleration_e16604_a1_0,i1m50_50_50,5.234133593468932,3.427612999684765,Series - 4WD,"1.5 l, 3 cylinders","50kW, 50kW, 50kW",3.5827323300090987,5.0648045565785225,3.0591789516401278,57100.0,0.998921,1980.0
acceleration_e16604_a1_0,i1m50_50_33,5.839309260730658,3.41484797609254,Series - 4WD,"1.5 l, 3 cylinders","50kW, 50kW, 33kW",3.5726561857447106,5.051390050282474,3.048991557697631,56700.0,0.998921,1922.0
acceleration_e16604_a1_0,i1m50_33_96,4.892081175409081,3.4494704233609266,Series - 4WD,"1.5 l, 3 cylinders","50kW, 33kW, 96kW",3.5999271731721194,5.087690103514485,3.07883559442938,59700.0,0.998921,2012.0
acceleration_e16604_a1_0,i1m50_33_50,5.839309260730658,3.4148479760925383,Series - 4WD,"1.5 l, 3 cylinders","50kW, 33kW, 50kW",3.572656185744705,5.0513900502824765,3.0489915576976307,56700.0,0.998921,1922.0
acceleration_e16604_a1_0,i1m50_33_33,6.645749850612671,3.4020898463526232,Series - 4WD,"1.5 l, 3 cylinders","50kW, 33kW, 33kW",3.5625821507603432,5.037976300541239,3.0313048304326937,56300.0,0.998921,1864.0
acceleration_e16604_a1_0,i1m33_96_96,4.426760247465171,3.484285976725772,Series - 4WD,"1.5 l, 3 cylinders","33kW, 96kW, 96kW",3.6272097616053456,5.123996262566527,3.1080204655456183,62700.0,0.998921,2102.0
acceleration_e16604_a1_0,i1m33_96_50,5.015742697842117,3.4494704233909097,Series - 4WD,"1.5 l, 3 cylinders","33kW, 96kW, 50kW",3.5999271731729845,5.087690103514485,3.07883562180442,59700.0,0.998921,2012.0
acceleration_e16604_a1_0,i1m33_96_33,5.525756989364916,3.4366277115556465,Series - 4WD,"1.5 l, 3 cylinders","33kW, 96kW, 33kW",3.5898464070505933,5.0742742413454245,3.0673886642447523,59300.0,0.998921,1954.0
acceleration_e16604_a1_0,i1m33_50_96,5.015742697842117,3.4494704233909084,Series - 4WD,"1.5 l, 3 cylinders","33kW, 50kW, 96kW",3.5999271731729845,5.087690103514485,3.078835594429384,59700.0,0.998921,2012.0
acceleration_e16604_a1_0,i1m33_50_50,5.9696888334052325,3.4148479760925383,Series - 4WD,"1.5 l, 3 cylinders","33kW, 50kW, 50kW",3.5726561857447034,5.051390050282472,3.048991557697631,56700.0,0.998921,1922.0
acceleration_e16604_a1_0,i1m33_50_33,6.790542257986068,3.402089846352624,Series - 4WD,"1.5 l, 3 cylinders","33kW, 50kW, 33kW",3.5625821507603423,5.037976300541239,3.0314840224575152,56300.0,0.998921,1864.0
acceleration_e16604_a1_0,i1m33_33_96,5.5257568300442905,3.4366276739721946,Series - 4WD,"1.5 l, 3 cylinders","33kW, 33kW, 96kW",3.5898464070505915,5.074274241345357,3.06738866424475,59300.0,0.998921,1954.0
acceleration_e16604_a1_0,i1m33_33_50,6.790541925877934,3.4020898463526232,Series - 4WD,"1.5 l, 3 cylinders","33kW, 33kW, 50kW",3.5625821507603423,5.0379763140715115,3.032422111809326,56300.0,0.998921,1864.0
acceleration_e16604_a1_0,i1m33_33_33,7.943605517900946,3.3893385627134758,Series - 4WD,"1.5 l, 3 cylinders","33kW, 33kW, 33kW",3.5525091621469493,5.024563374892066,3.0274243276272244,55900.0,0.998921,1806.0
acceleration_e16604_a1_0,i2m96_96_96,3.373706033022442,3.007634052451144,Series - 4WD,"2.4 l, 5 cylinders","96kW, 96kW, 96kW",3.120262135300216,4.418665341525854,2.6362354593379163,67600.0,0.998921,2270.0
acceleration_e16604_a1_0,i2m96_96_50,3.6803823533322575,2.9782792100694,Series - 4WD,"2.4 l, 5 cylinders","96kW, 96kW, 50kW",3.096733132126288,4.387541132855556,2.6108488359373103,64600.0,0.998921,2180.0
acceleration_e16604_a1_0,i2m96_96_33,3.9184494862260095,2.9674378025881483,Series - 4WD,"2.4 l, 5 cylinders","96kW, 96kW, 33kW",3.0880872859994213,4.376042654444103,2.60165843109046,64200.0,0.998921,2122.0
acceleration_e16604_a1_0,i2m96_50_96,3.6803823533322575,2.978279210069415,Series - 4WD,"2.4 l, 5 cylinders","96kW, 50kW, 96kW",3.0967331449819966,4.387541132855564,2.6109442589410072,64600.0,0.998921,2180.0
acceleration_e16604_a1_0,i2m96_50_50,4.109608470633542,2.9488058375075403,Series - 4WD,"2.4 l, 5 cylinders","96kW, 50kW, 50kW",3.07334097346375,4.356432494343858,2.5856557996223724,61600.0,0.998921,2090.0
acceleration_e16604_a1_0,i2m96_50_33,4.43390378808962,2.9379626282632807,Series - 4WD,"2.4 l, 5 cylinders","96kW, 50kW, 33kW",3.0646984144295715,4.344939740930482,2.57627536058173,61200.0,0.998921,2032.0
acceleration_e16604_a1_0,i2m96_33_96,3.918449491341169,2.9674378507720056,Series - 4WD,"2.4 l, 5 cylinders","96kW, 33kW, 96kW",3.088087285999424,4.3760426682377975,2.60165843109046,64200.0,0.998921,2122.0
acceleration_e16604_a1_0,i2m96_33_50,4.433903788089622,2.9379626282632887,Series - 4WD,"2.4 l, 5 cylinders","96kW, 33kW, 50kW",3.064698414429571,4.344939754724227,2.5762753605817283,61200.0,0.998921,2032.0
acceleration_e16604_a1_0,i2m96_33_33,4.831254508957113,2.927134970239878,Series - 4WD,"2.4 l, 5 cylinders","96kW, 33kW, 33kW",3.0560576265564436,4.333449092652423,2.5666078632241143,60800.0,0.998921,1974.0
acceleration_e16604_a1_0,i2m50_96_96,4.011663585985049,2.978279210069414,Series - 4WD,"2.4 l, 5 cylinders","50kW, 96kW, 96kW",3.096733144981988,4.387541132855561,2.610944258941009,64600.0,0.998921,2180.0
acceleration_e16604_a1_0,i2m50_96_50,4.4931548359288405,2.948805837507242,Series - 4WD,"2.4 l, 5 cylinders","50kW, 96kW, 50kW",3.07334097346375,4.356432494343856,2.5856557996223724,61600.0,0.998921,2090.0
acceleration_e16604_a1_0,i2m50_96_33,4.892080954456432,2.937962628263288,Series - 4WD,"2.4 l, 5 cylinders","50kW, 96kW, 33kW",3.0646984144295724,4.3449397409304815,2.576275360581732,61200.0,0.998921,2032.0
acceleration_e16604_a1_0,i2m50_50_96,4.4931548359288405,2.9488058375075394,Series - 4WD,"2.4 l, 5 cylinders","50kW, 50kW, 96kW",3.07334097346375,4.356432494343859,2.584886700371079,61600.0,0.998921,2090.0
acceleration_e16604_a1_0,i2m50_50_50,5.234133319330302,2.9195326064039344,Series - 4WD,"2.4 l, 5 cylinders","50kW, 50kW, 50kW",3.0499592735561403,4.325339311177029,2.5599866129698547,58600.0,0.998921,2000.0
acceleration_e16604_a1_0,i2m50_50_33,5.839309172586538,2.9087662259759663,Series - 4WD,"2.4 l, 5 cylinders","50kW, 50kW, 33kW",3.041321291208705,4.313852254720193,2.549244327298728,58200.0,0.998921,1942.0
acceleration_e16604_a1_0,i2m50_33_96,4.8920809544564365,2.9379626282632945,Series - 4WD,"2.4 l, 5 cylinders","50kW, 33kW, 96kW",3.0646984144295697,4.3449397547242254,2.5762753605817306,61200.0,0.998921,2032.0
acceleration_e16604_a1_0,i2m50_33_50,5.839309172586535,2.9087662259759663,Series - 4WD,"2.4 l, 5 cylinders","50kW, 33kW, 50kW",3.041321291208705,4.313852240926413,2.550606783014186,58200.0,0.998921,1942.0
acceleration_e16604_a1_0,i2m50_33_33,6.645749398488762,2.898003681917383,Series - 4WD,"2.4 l, 5 cylinders","50kW, 33kW, 33kW",3.032685319056014,4.30236726051184,2.540922611717646,57800.0,0.998921,1884.0
acceleration_e16604_a1_0,i2m33_96_96,4.4267600836599925,2.9674378507723884,Series - 4WD,"2.4 l, 5 cylinders","33kW, 96kW, 96kW",3.0880872859994195,4.3760426682378,2.6016584310904585,64200.0,0.998921,2122.0
acceleration_e16604_a1_0,i2m33_96_50,5.015742626851639,2.9379626282632723,Series - 4WD,"2.4 l, 5 cylinders","33kW, 96kW, 50kW",3.0646984144295697,4.34493974093048,2.5762753605817275,61200.0,0.998921,2032.0
acceleration_e16604_a1_0,i2m33_96_33,5.525756752460498,2.9271349702398446,Series - 4WD,"2.4 l, 5 cylinders","33kW, 96kW, 33kW",3.0560576265564436,4.333449092652423,2.5666078632241165,60800.0,0.998921,1974.0
acceleration_e16604_a1_0,i2m33_50_96,5.015742626851663,2.937962628263295,Series - 4WD,"2.4 l, 5 cylinders","33kW, 50kW, 96kW",3.0646984144295724,4.3449397547242254,2.5762753605817297,61200.0,0.998921,2032.0
acceleration_e16604_a1_0,i2m33_50_50,5.969688553312116,2.908766225975964,Series - 4WD,"2.4 l, 5 cylinders","33kW, 50kW, 50kW",3.041321291208704,4.313852254720216,2.5506067830141834,58200.0,0.998921,1942.0
acceleration_e16604_a1_0,i2m33_50_33,6.790542185346465,2.8980036819175865,Series - 4WD,"2.4 l, 5 cylinders","33kW, 50kW, 33kW",3.032685331925624,4.302367260511841,2.540922611717645,57800.0,0.998921,1884.0
acceleration_e16604_a1_0,i2m33_33_96,5.525756752460475,2.9271349702398437,Series - 4WD,"2.4 l, 5 cylinders","33kW, 33kW, 96kW",3.0560576265564436,4.333449092652422,2.5666078632241116,60800.0,0.998921,1974.0
acceleration_e16604_a1_0,i2m33_33_50,6.7905421853466725,2.8980036819175017,Series - 4WD,"2.4 l, 5 cylinders","33kW, 33kW, 50kW",3.032685331925624,4.302367260511837,2.540385961407776,57800.0,0.998921,1884.0
acceleration_e16604_a1_0,i2m33_33_33,7.943605342151176,2.8872449722335682,Series - 4WD,"2.4 l, 5 cylinders","33kW, 33kW, 33kW",3.024051033546055,4.290884394129327,2.5318480163934303,57400.0,0.998921,1826.0
acceleration_e16604_a1_0,i3m96_96_96,3.37370616326924,3.530581465985428,Series - 4WD,"2.0 l, 4 cylinders","96kW, 96kW, 96kW",3.6651662577657746,5.175602917181945,3.118504133637154,69100.0,0.998921,2370.0
